pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
KC,2026-05-28,85.3,-3.11,5.52,"Varland, Louis",702616,686973,field_out,hit_into_play,,,,,8,Jackson Holliday grounds out to first baseman Vladimir Guerrero Jr.,R,L,R,BAL,TOR,X,3,ground_ball,0,0,2026,0.76,-0.89,0.0695634013360786,1.624547117085052,,,681297,2,9,Bot,147.25,167.9,,,,,5.887873414174313,-124.21656281219276,-0.8192763952074681,6.637845636111785,25.086933337794573,-41.42146217814238,3.168225066,1.598917323,2,80.5,-40,86.2,2638,6.8,824834,678218,665489,676391,672960,665926,682818,662139,664770,53.67,0.069,0.062,0.0,1,0,0,2,74,1,Knuckle Curve,1,2,1,2,2,1,1,2,Infield shade,Strategic,46,-0.099,-0.266,79.6,7.3,0.072,0.266,88.0,-1,-1,0.099,0.099,28,22,29,23,1,3,,,,,4.02,-0.76,0.76,,8.963120192135534,3.970021796736244,35.66459450678587,33.382152237166245,26.9252133985957
CH,2026-05-28,91.6,-3.16,5.36,"Varland, Louis",681297,686973,force_out,hit_into_play,,,,,13,"Colton Cowser grounds into a force out, second baseman Ernie Clement to shortstop Andrés Giménez. Leody Taveras out at 2nd. Colton Cowser to 1st.",R,L,R,BAL,TOR,X,4,ground_ball,0,2,2026,-1.37,0.3,-0.7692988538386103,1.5373396178344327,,,665750,1,9,Bot,141.17,151.68,,,,,9.038289459583034,-133.1082576516163,-4.286855226126634,-18.151971299849585,26.025163048563662,-27.873493291145987,3.328830381,1.679970472,4,66.1,-25,92.7,1971,6.8,824834,678218,665489,676391,672960,665926,682818,662139,664770,53.7,0.046,0.044,0.0,1,0,0,2,73,3,Changeup,1,2,1,2,2,1,1,2,Infield shade,Standard,234,-0.069,-0.215,75.3,7.7,0.053,0.215,88.0,-1,-1,0.168,0.168,28,26,29,26,1,1,,,,,2.4,1.37,-1.37,,9.007187165333152,2.8991399465901355,42.8485021985813,46.075856541705306,33.482645486496935
CH,2026-05-28,91.7,-3.15,5.33,"Varland, Louis",681297,686973,,swinging_strike,,,,,13,,R,L,R,BAL,TOR,S,,,0,1,2026,-1.24,0.44,-1.248261675124539,1.8858049766460068,,,665750,1,9,Bot,,,,,,,7.556855489577925,-133.3508286251765,-3.682498223159696,-16.409771747238974,26.30001802255093,-26.301703674628257,3.328830381,1.679970472,,,,92.8,1947,6.8,824834,678218,665489,676391,672960,665926,682818,662139,664770,53.68,,,,,,,,73,2,Changeup,1,2,1,2,2,1,1,2,Standard,Standard,236,-0.029,-0.054,76.4,7.5,,0.054,,-1,-1,0.197,0.197,28,26,29,26,1,1,,,,,2.25,1.24,-1.24,,11.983037573841068,5.618870010909417,35.1069118752298,52.15433464616592,30.85885081548462
KC,2026-05-28,85.0,-3.02,5.54,"Varland, Louis",681297,686973,,called_strike,,,,,2,,R,L,R,BAL,TOR,S,,,0,0,2026,0.74,-0.4,0.1517593118100526,2.910470789451562,,,665750,1,9,Bot,,,,,,,5.863021709355909,-123.68182860593616,1.2258100077783172,6.2934699156529,26.35506357659968,-36.78466367122611,3.328830381,1.679970472,,,,85.3,2457,6.6,824834,678218,665489,676391,672960,665926,682818,662139,664770,53.85,,,,,,,,73,1,Knuckle Curve,1,2,1,2,2,1,1,2,Standard,Standard,44,-0.017,-0.041,,,,0.041,,-1,-1,0.214,0.214,28,26,29,26,1,1,,,,,3.57,-0.74,0.74,,,,,,
CH,2026-05-28,90.4,-3.0,5.32,"Varland, Louis",665750,686973,single,hit_into_play,,,,,7,Leody Taveras singles on a ground ball to right fielder Nathan Lukes.,R,L,R,BAL,TOR,X,9,ground_ball,0,1,2026,-1.08,0.15,-0.7492512555605599,2.1094625066233723,,,,1,9,Bot,175.63,110.64,,,,,7.91013313345525,-131.55531089163773,-2.2679108094923706,-14.036953013380025,22.851388687710138,-30.230329247297092,3.286704396,1.65871063,69,86.9,2,91.6,1533,6.6,824834,678218,665489,676391,672960,665926,682818,662139,664770,53.87,0.366,0.343,0.9,1,1,0,2,72,2,Changeup,1,2,1,2,2,1,1,2,Standard,Standard,234,0.109,0.445,67.4,8.1,0.422,-0.445,88.0,-1,-1,0.105,0.105,28,27,29,28,1,3,,,,,2.6,1.08,-1.08,,7.083012558680178,-12.879755696322198,28.929320048566005,44.326851931268294,32.97731811730546
FF,2026-05-28,97.4,-2.86,5.39,"Varland, Louis",665750,686973,,foul_tip,,,,,2,,R,L,R,BAL,TOR,S,,,0,0,2026,-0.81,1.47,-0.2698083702369536,3.392651832998228,,,,1,9,Bot,,,,,,,8.843829433718989,-141.59405234079443,-3.1213177721350855,-12.977525135172897,33.12558570892973,-11.95956666277126,3.286704396,1.65871063,,,,98.2,2289,6.9,824834,678218,665489,676391,672960,665926,682818,662139,664770,53.63,,,,,,,,72,1,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,217,-0.01,-0.042,70.8,6.9,,0.042,,-1,-1,0.115,0.115,28,27,29,28,1,3,,,,,0.95,0.81,-0.81,,0.6582645636942124,7.499416049462952,31.5357480887768,37.68975979375885,18.94613092431164
FF,2026-05-28,97.3,-2.66,5.46,"Varland, Louis",642215,686973,field_out,hit_into_play,,,,,3,Weston Wilson flies out to right fielder Nathan Lukes.,R,R,R,BAL,TOR,X,9,fly_ball,2,2,2026,-0.71,1.22,0.2999282351188221,3.171523010883704,,,,0,9,Bot,194.38,136.97,,,,,9.631398709529796,-141.58960387088138,-3.4168215892594938,-11.569721737820258,27.496973643616226,-15.063847807711674,3.342872375,1.687057087,229,98.7,53,99.2,2218,7.0,824834,678218,665489,676391,672960,665926,682818,662139,664770,53.48,0.009,0.011,0.0,1,0,0,3,71,5,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,213,-0.076,-0.234,72.3,7.6,0.017,0.234,98.7,-1,-1,0.191,0.191,28,31,29,32,1,0,,,,,1.16,0.71,0.71,,19.419619643037553,2.6183768528635047,26.102734486018782,41.57194655691059,27.6813442201435
KC,2026-05-28,85.7,-2.84,5.43,"Varland, Louis",642215,686973,,ball,,,,,14,,R,R,R,BAL,TOR,B,,,1,2,2026,0.67,-0.96,1.348745880901055,0.0938427131262864,,,,0,9,Bot,,,,,,,8.490171687892765,-124.5117539903634,-4.080503392335174,5.135294111358546,26.21785169330012,-41.41869122053188,3.342872375,1.687057087,,,,86.6,2584,7.1,824834,678218,665489,676391,672960,665926,682818,662139,664770,53.44,,,,,,,,71,4,Knuckle Curve,1,2,1,2,2,1,1,2,Standard,Standard,39,0.014,0.053,,,,-0.053,,-1,-1,0.177,0.177,28,31,29,32,1,0,,,,,4.08,-0.67,-0.67,,,,,,
KC,2026-05-28,85.3,-2.59,5.51,"Varland, Louis",642215,686973,,ball,,,,,14,,R,R,R,BAL,TOR,B,,,0,2,2026,0.65,-0.82,2.126839653471946,0.7372191709583129,,,,0,9,Bot,,,,,,,9.688544714186254,-123.95956246687923,-3.00107994015441,4.818432893170973,24.73960594004291,-40.19162056511836,3.342872375,1.687057087,,,,86.1,2694,6.9,824834,678218,665489,676391,672960,665926,682818,662139,664770,53.61,,,,,,,,71,3,Knuckle Curve,1,2,1,2,2,1,1,2,Standard,Standard,40,0.009,0.021,,,,-0.021,,-1,-1,0.168,0.168,28,31,29,32,1,0,,,,,3.96,-0.65,-0.65,,,,,,
FF,2026-05-28,98.3,-2.66,5.62,"Varland, Louis",642215,686973,,called_strike,,,,,3,,R,R,R,BAL,TOR,S,,,0,1,2026,-0.73,1.47,0.5083707061697711,2.9497656065418014,,,,0,9,Bot,,,,,,,10.261290149760844,-142.8612175330626,-5.128331839190102,-12.25022193387734,30.690800569750664,-10.9111500392292,3.342872375,1.687057087,,,,99.2,2248,6.7,824834,678218,665489,676391,672960,665926,682818,662139,664770,53.77,,,,,,,,71,2,4-Seam Fastball,1,2,1,2,2,1,1,2,Standard,Standard,212,-0.023,-0.055,,,,0.055,,-1,-1,0.191,0.191,28,31,29,32,1,0,,,,,0.88,0.73,0.73,,,,,,
