pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-08-13,91.3,-1.52,6.23,"Garcia, Julian",803011,670062,field_out,hit_into_play,,,,,1,"Sam Antonacci grounds out, shortstop Elly De La Cruz to first baseman Sal Stewart.",R,L,R,CWS,CIN,X,6,ground_ball,3,1,2026,0.17,1.54,-0.3470584327134674,2.917019303793003,,,691011,2,9,Bot,129.2,144.48,,,,,2.5704938817381673,-132.94975706332195,-5.675073672464247,1.505936830953075,27.35752557620242,-12.942288935679676,3.154183071,1.591830709,119,93.0,7,92.2,2683,6.7,824561,663886,701398,680574,663647,682829,670770,667472,668709,53.82,0.52,0.481,0.0,1,0,0,4,88,5,4-Seam Fastball,8,9,8,9,9,8,8,9,Standard,Standard,183,-0.13,-0.41,72.0,6.4,,0.573,0.41,93.0,-1,-1,0.13,0.13,31,23,31,23,1,4,1,1,3,1,1.19,-0.17,0.17,54.3,9.93449957118585,10.446768672814704,30.87380853618237,35.806862457568975,29.51474226590009
SL,2026-08-13,85.5,-1.76,6.02,"Garcia, Julian",803011,670062,,ball,,,,,13,,R,L,R,CWS,CIN,B,,,2,1,2026,0.18,0.17,-0.6451455521156629,1.1911973675062693,,,691011,2,9,Bot,,,,,,,2.255506160989234,-124.38771132426696,-5.196831900574367,1.3732483195924137,25.668693843454843,-29.568632796239857,3.154183071,1.591830709,,,,86.1,2905,6.8,824561,663886,701398,680574,663647,682829,670770,667472,668709,53.72,,,,,,,,88,4,Slider,8,9,8,9,9,8,8,9,Standard,Standard,78,0.023,0.095,,,,,-0.095,,-1,-1,0.107,0.107,31,23,31,23,1,4,1,1,3,1,2.96,-0.18,0.18,54.0,,,,,
ST,2026-08-13,82.3,-1.93,5.91,"Garcia, Julian",803011,670062,,ball,,,,,14,,R,L,R,CWS,CIN,B,,,1,1,2026,1.13,-0.12,0.8487198037876011,0.8079210710136011,,,691011,2,9,Bot,,,,,,,4.003033050274183,-119.72039928326426,-4.481564140039438,9.917967146985344,25.94030676207238,-32.540312297351385,3.154183071,1.591830709,,,,82.4,2974,6.6,824561,663886,701398,680574,663647,682829,670770,667472,668709,53.87,,,,,,,,88,3,Sweeper,8,9,8,9,9,8,8,9,Standard,Standard,43,0.008,0.052,,,,,-0.052,,-1,-1,0.099,0.099,31,23,31,23,1,4,1,1,3,1,3.52,-1.13,1.13,54.3,,,,,
FF,2026-08-13,92.0,-1.61,6.13,"Garcia, Julian",803011,670062,,called_strike,,,,,1,,R,L,R,CWS,CIN,S,,,1,0,2026,0.18,1.45,-0.3409878975252908,3.2293660292413957,,,691011,2,9,Bot,,,,,,,2.826582923222066,-133.9313315296338,-4.601115409700162,1.5723020552006874,28.250295784122187,-13.947577439420604,3.154183071,1.591830709,,,,93.5,2705,7.1,824561,663886,701398,680574,663647,682829,670770,667472,668709,53.4,,,,,,,,88,2,4-Seam Fastball,8,9,8,9,9,8,8,9,Standard,Standard,181,-0.008,-0.048,,,,,0.048,,-1,-1,0.107,0.107,31,23,31,23,1,4,1,1,3,1,1.24,-0.18,0.18,52.2,,,,,
ST,2026-08-13,82.2,-1.83,6.0,"Garcia, Julian",803011,670062,,ball,,,,,14,,R,L,R,CWS,CIN,B,,,0,0,2026,0.99,0.27,0.8928904938258357,2.2415007548226065,,,691011,2,9,Bot,,,,,,,4.1624634181280955,-119.7436841094614,-2.302687121817791,8.700992131409087,23.77855803575948,-29.320978022768596,3.154183071,1.591830709,,,,82.7,2966,6.7,824561,663886,701398,680574,663647,682829,670770,667472,668709,53.85,,,,,,,,88,1,Sweeper,8,9,8,9,9,8,8,9,Standard,Standard,41,0.008,0.035,,,,,-0.035,,-1,-1,0.099,0.099,31,23,31,23,1,4,1,1,3,1,3.1,-0.99,0.99,51.6,,,,,
FF,2026-08-13,91.7,-1.49,6.21,"Garcia, Julian",700337,670062,single,hit_into_play,,,,,5,Edgar Quero singles on a sharp ground ball to right fielder JJ Bleday. Braden Montgomery scores.,R,L,R,CWS,CIN,X,9,ground_ball,3,2,2026,0.23,1.75,0.2193759112814199,2.078574734093588,,695731,,2,9,Bot,187.5,126.74,,,,,3.7939678545619286,-133.18352392773204,-8.124415593914208,1.7200681842908951,33.93586700676344,-9.824169321967728,3.133997703,1.581643701,105,100.3,6,91.6,2732,6.8,824561,663886,701398,680574,663647,682829,670770,667472,668709,53.75,0.626,0.598,0.9,1,1,0,4,87,6,4-Seam Fastball,7,9,7,9,9,8,8,9,Standard,Standard,183,0.042,0.689,71.7,7.3,,0.748,-0.689,100.3,-2,-2,0.057,0.057,31,23,31,23,1,4,1,2,3,,1.01,-0.23,0.23,58.3,12.115836880013743,-3.8575861300868017,32.56693438115036,33.025663482644404,33.83741459744033
FF,2026-08-13,91.2,-1.62,6.2,"Garcia, Julian",700337,670062,,called_strike,,,,,4,,R,L,R,CWS,CIN,S,,,3,1,2026,0.41,1.43,-0.3305217127976477,2.07404825565359,,695731,,2,9,Bot,,,,,,,2.3061675639219548,-132.65615553366086,-7.431251899143471,4.40144592091854,27.62443771257639,-13.855240649206973,3.133997703,1.581643701,,,,92.0,2807,6.7,824561,663886,701398,680574,663647,682829,670770,667472,668709,53.78,,,,,,,,87,5,4-Seam Fastball,7,9,7,9,9,7,7,9,Standard,Standard,180,-0.012,-0.061,,,,,0.061,,-2,-2,0.069,0.069,31,23,31,23,1,4,1,2,3,,1.3,-0.41,0.41,53.1,,,,,
FF,2026-08-13,92.1,-1.64,6.21,"Garcia, Julian",700337,670062,,called_strike,,,,,2,,R,L,R,CWS,CIN,S,,,3,0,2026,0.29,1.42,0.1106173756611883,3.109320946799131,,695731,,2,9,Bot,,,,,,,3.791999665375922,-133.9685305709877,-4.985523156445577,2.569678643653279,30.3350454851672,-14.226333337576724,3.133997703,1.581643701,,,,92.7,2812,6.8,824561,663886,701398,680574,663647,682829,670770,667472,668709,53.71,,,,,,,,87,4,4-Seam Fastball,7,9,7,9,9,7,7,9,Infield shade,Standard,179,-0.009,-0.027,,,,,0.027,,-2,-2,0.078,0.078,31,23,31,23,1,4,1,2,3,,1.28,-0.29,0.29,59.3,,,,,
SL,2026-08-13,85.3,-1.79,5.97,"Garcia, Julian",700337,670062,,blocked_ball,,,,,13,,R,L,R,CWS,CIN,B,,,2,0,2026,0.36,0.16,-0.0707107555551967,0.6322653832080531,,695731,,2,9,Bot,,,,,,,3.2810016948071112,-124.1672459289165,-6.389761125478127,3.115190154561173,23.7813213399784,-29.479196755177664,3.133997703,1.581643701,,,,86.2,2918,6.8,824561,663886,701398,680574,663647,682829,670770,667472,668709,53.73,,,,,,,,87,3,Slider,7,9,7,9,9,7,7,9,Standard,Standard,108,0.014,0.036,,,,,-0.036,,-2,-2,0.064,0.064,31,23,31,23,1,4,1,2,3,,2.96,-0.36,0.36,49.5,,,,,
FF,2026-08-13,92.2,-1.68,6.15,"Garcia, Julian",700337,670062,,ball,,,,,13,,R,L,R,CWS,CIN,B,,,1,0,2026,0.17,1.32,-1.02514803251315,1.369525772835824,,695731,,2,9,Bot,,,,,,,1.281725740214048,-134.1313770521944,-9.10631685711363,1.7854149452352424,26.38942380100148,-14.580426030795437,3.133997703,1.581643701,,,,93.4,2738,6.8,824561,663886,701398,680574,663647,682829,670770,667472,668709,53.68,,,,,,,,87,2,4-Seam Fastball,7,9,7,9,9,7,7,9,Standard,Standard,190,0.009,0.023,,,,,-0.023,,-2,-2,0.055,0.055,31,23,31,23,1,4,1,2,3,,1.35,-0.17,0.17,51.7,,,,,
