pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-04-30,96.4,-2.28,5.47,"Perkins, Jack",686469,678022,field_out,hit_into_play,,,,,2,Vinnie Pasquantino lines out sharply to center fielder Zack Gelof.,R,L,R,ATH,KC,X,8,line_drive,1,2,2026,-0.88,1.22,0.0340014759326209,3.230846205414606,,695506,,2,9,Top,144.57,63.58,,,,,8.09066124637562,-140.24099133783977,-3.018162559848147,-13.4414921967019,31.93488345170819,-15.556554827159172,3.363057743,1.697244095,339,100.2,15,96.2,2163,6.2,825016,642851,701762,643446,687231,805779,666126,680869,671732,54.3,0.706,0.716,0.0,1,0,0,4,80,4,4-Seam Fastball,6,3,3,6,3,6,3,6,Infield shade,Standard,218,0.009,-0.208,65.2,5.9,0.972,0.208,100.2,3,-3,0.991,0.009,26,28,27,29,1,0,2,2,,,1.23,0.88,-0.88,38.2,0.2069776668618284,1.5164239874235068,22.99385984575607,38.101322758599984,26.500772252041237
CH,2026-04-30,90.3,-2.08,5.47,"Perkins, Jack",686469,678022,,blocked_ball,,,,,13,,R,L,R,ATH,KC,B,,,0,2,2026,-1.31,-0.24,-0.8796105102336695,-0.3531689044330108,,695506,,2,9,Top,,,,,,,5.778094601564371,-131.19899466103752,-7.685642508235797,-16.33795663588165,28.088818894542097,-33.488954132983125,3.363057743,1.697244095,,,,90.1,1215,6.3,825016,642851,701762,643446,687231,805779,666126,680869,671732,54.23,,,,,,,,80,3,Changeup,6,3,3,6,3,6,3,6,Infield shade,Standard,253,-0.001,0.015,,,,-0.015,,3,-3,0.992,0.008,26,28,27,29,1,0,2,2,,,3.05,1.31,-1.31,37.4,,,,,
ST,2026-04-30,86.4,-1.99,5.23,"Perkins, Jack",686469,678022,,foul,,,,,8,,R,L,R,ATH,KC,S,,,0,1,2026,1.21,0.2,0.1331296013125058,2.1305208072431263,,695506,,2,9,Top,,,,,,,2.4791982287897674,-125.8986843370165,-1.387362122289411,12.347665067004396,26.347704816236,-29.94192201398988,3.363057743,1.697244095,325,101.6,21,86.2,2767,6.2,825016,642851,701762,643446,687231,805779,666126,680869,671732,54.32,,,,,,,,80,2,Sweeper,6,3,3,6,3,6,3,6,Infield shade,Standard,62,0.003,-0.056,75.6,8.0,,0.056,101.6,3,-3,0.989,0.011,26,28,27,29,1,0,2,2,,,2.85,-1.21,1.21,32.9,14.3584941395153,-23.803383033169048,27.342259779696725,37.79352689426095,39.63644831142315
FF,2026-04-30,96.8,-2.22,5.44,"Perkins, Jack",686469,678022,,called_strike,,,,,6,,R,L,R,ATH,KC,S,,,0,0,2026,-0.64,1.23,0.519512038262495,2.8304165486477295,,,695506,2,9,Top,,,,,,,8.679738093465321,-140.71744283265974,-4.0803766141101265,-10.484292256671305,31.90006843538924,-15.030962136619896,3.363057743,1.697244095,,,,96.6,2115,6.2,825016,642851,701762,643446,687231,805779,666126,680869,671732,54.29,,,,,,,,80,1,4-Seam Fastball,6,3,3,6,3,6,3,6,Infield shade,Standard,221,0.001,-0.042,,,,0.042,,3,-3,0.988,0.012,26,28,27,29,1,0,2,2,,,1.2,0.64,-0.64,34.9,,,,,
FF,2026-04-30,97.3,-2.21,5.43,"Perkins, Jack",686681,678022,strikeout,swinging_strike,,,,,12,Michael Massey strikes out swinging.,R,L,R,ATH,KC,S,2,,1,2,2026,-0.64,1.33,0.074057265953898,3.714609218841165,,,695506,1,9,Top,,,,,,,7.521781388918446,-141.6108626048589,-2.0387102827952086,-10.310813734751106,31.78506066932845,-13.998580729682503,3.199819554,1.614862205,,,,97.3,2192,6.3,825016,642851,701762,643446,687231,805779,666126,680869,671732,54.24,,0.0,0.0,1,0,0,,79,5,4-Seam Fastball,6,3,3,6,3,6,3,6,Infield shade,Standard,215,0.018,-0.178,65.1,5.2,,0.178,,3,-3,0.97,0.03,26,28,27,28,1,1,2,1,,,1.07,0.64,-0.64,36.9,-3.4219979205518007,44.62178556704877,29.913608273071677,39.32523341232411,8.764406221331999
CH,2026-04-30,91.2,-1.98,5.49,"Perkins, Jack",686681,678022,,foul,,,,,14,,R,L,R,ATH,KC,S,,,1,2,2026,-1.24,0.23,0.2454516145560694,1.2307892991012634,,,695506,1,9,Top,,,,,,,8.180163275331651,-132.56911270011602,-5.127362428846911,-16.258778478193964,25.52971126434465,-28.556755559920955,3.199819554,1.614862205,31,22.5,41,91.2,1265,6.1,825016,642851,701762,643446,687231,805779,666126,680869,671732,54.38,,,,,,,,79,4,Changeup,6,3,3,6,3,6,3,6,Infield shade,Standard,252,0.0,0.0,73.6,7.4,,0.0,88.0,3,-3,0.97,0.03,26,28,27,28,1,1,2,1,,,2.49,1.24,-1.24,37.1,10.573728614628209,6.669799313011479,39.79359712203025,37.56191939621325,25.830894677062155
CH,2026-04-30,90.0,-2.12,5.46,"Perkins, Jack",686681,678022,,swinging_strike,,,,,13,,R,L,R,ATH,KC,S,,,1,1,2026,-1.07,-0.01,-0.1654976106049996,1.1683009355285616,,,695506,1,9,Top,,,,,,,7.076374584541058,-130.92354560195596,-4.436116850016488,-13.74945871882842,26.108429239072372,-31.56449478202126,3.199819554,1.614862205,,,,90.0,1117,6.2,825016,642851,701762,643446,687231,805779,666126,680869,671732,54.32,,,,,,,,79,3,Changeup,6,3,3,6,3,6,3,6,Infield shade,Standard,256,0.006,-0.056,48.8,6.2,,0.056,,3,-3,0.964,0.036,26,28,27,28,1,1,2,1,,,2.81,1.07,-1.07,34.4,-10.540654484956292,37.52449188179516,42.370698229528486,43.28046543204536,5.546904558970889
FF,2026-04-30,95.6,-2.09,5.43,"Perkins, Jack",686681,678022,,foul,,,,,14,,R,L,R,ATH,KC,S,,,1,0,2026,-0.83,1.19,1.0750455332889213,2.365831597133041,,,695506,1,9,Top,,,,,,,10.11463547039844,-138.8502490019304,-4.949222980443209,-12.98098737354603,30.947930456212625,-15.804576235954096,3.199819554,1.614862205,135,56.9,30,95.4,2294,6.3,825016,642851,701762,643446,687231,805779,666126,680869,671732,54.25,,,,,,,,79,2,4-Seam Fastball,6,3,3,6,3,6,3,6,Infield shade,Standard,224,0.006,-0.056,66.8,5.7,,0.056,88.0,3,-3,0.958,0.042,26,28,27,28,1,1,2,1,,,1.31,0.83,-0.83,32.8,-7.561721132145673,24.261163213085897,45.89762175319432,28.408197451235036,17.68838440392308
FF,2026-04-30,96.8,-2.08,5.34,"Perkins, Jack",686681,678022,,ball,,,,,12,,R,L,R,ATH,KC,B,,,0,0,2026,-0.78,1.09,0.0429520903737259,4.4150416647969,,,695506,1,9,Top,,,,,,,7.402838022963938,-140.80370138974854,0.7124836821562026,-12.090878235217996,32.66641045785095,-18.145383833764235,3.199819554,1.614862205,,,,96.6,2131,6.2,825016,642851,701762,643446,687231,805779,666126,680869,671732,54.26,,,,,,,,79,1,4-Seam Fastball,6,3,3,6,3,6,3,6,Infield shade,Standard,224,-0.005,0.035,,,,-0.035,,3,-3,0.963,0.037,26,28,27,28,1,1,2,1,,,1.35,0.78,-0.78,41.0,,,,,
FF,2026-04-30,96.1,-2.24,5.42,"Perkins, Jack",521692,678022,field_out,hit_into_play,,,,,12,Salvador Perez flies out to right fielder Lawrence Butler.,R,R,R,ATH,KC,X,9,fly_ball,0,2,2026,-0.72,1.34,0.7315187549041577,3.5054484270294344,,,695506,0,9,Top,207.06,96.18,,,,,9.401587048652075,-139.54145146140797,-2.330066033563634,-11.582021215204536,33.326623089528205,-14.452352721473234,3.312155512,1.671555118,323,95.5,39,95.6,2210,6.3,825016,642851,701762,643446,687231,805779,666126,680869,671732,54.23,0.06,0.109,0.0,1,0,0,3,78,3,4-Seam Fastball,6,3,3,6,3,6,3,6,Standard,Standard,217,0.023,-0.146,66.6,6.7,0.211,0.146,95.5,3,-3,0.94,0.06,26,36,27,36,1,4,2,1,,,1.16,0.72,0.72,40.1,3.9380911218653054,5.690038923873006,27.923508639952907,43.01041189501235,21.959016591195272
